ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
11,0,2,RIOK1_14,-7.998,Cc1[nH]nc2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,False
11,0,3,RIOK1_14,-7.977,Cc1[nH]nc2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,False
11,0,4,RIOK1_14,-7.89,Cc1[nH]nc2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,False
12,0,0,RIOK1_13,-8.186,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,True
12,0,1,RIOK1_13,-8.146,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,False
12,0,2,RIOK1_13,-8.013,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,False
12,0,3,RIOK1_13,-7.972,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,False
12,0,4,RIOK1_13,-7.666,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,False
13,0,0,RIOK1_12,-8.549,CCN(CC)S(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)[nH]nc3c2)c1,True
13,0,1,RIOK1_12,-8.387,CCN(CC)S(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)[nH]nc3c2)c1,False
13,0,2,RIOK1_12,-8.287,CCN(CC)S(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)[nH]nc3c2)c1,False
13,0,3,RIOK1_12,-8.267,CCN(CC)S(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)[nH]nc3c2)c1,False
13,0,4,RIOK1_12,-8.252,CCN(CC)S(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)[nH]nc3c2)c1,False
