confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm_0,chains_ptm_1,pair_chains_iptm_0_0,pair_chains_iptm_0_1,pair_chains_iptm_1_0,pair_chains_iptm_1_1,ligand_id,gene_id,yaml
0.934,0.973,0.905,0.905,0.000,0.941,0.845,0.351,0.894,0.978,0.943,0.978,0.517,0.905,0.943,49,JAK1,JAK1_49
0.886,0.959,0.711,0.711,0.000,0.930,0.735,0.549,2.822,0.973,0.879,0.973,0.206,0.711,0.879,5,JAK1,JAK1_5
0.921,0.963,0.860,0.860,0.000,0.936,0.826,0.430,1.409,0.970,0.888,0.970,0.460,0.860,0.888,509,JAK1,JAK1_509
0.903,0.962,0.787,0.787,0.000,0.932,0.785,0.490,2.022,0.973,0.870,0.973,0.342,0.787,0.870,510,JAK1,JAK1_510
0.943,0.972,0.939,0.939,0.000,0.944,0.880,0.334,0.700,0.975,0.912,0.975,0.568,0.939,0.912,511,JAK1,JAK1_511
0.898,0.962,0.762,0.762,0.000,0.932,0.769,0.588,2.962,0.976,0.904,0.976,0.293,0.762,0.904,522,JAK1,JAK1_522
0.887,0.962,0.718,0.718,0.000,0.929,0.718,0.519,2.368,0.977,0.914,0.977,0.190,0.718,0.914,523,JAK1,JAK1_523
0.945,0.972,0.953,0.953,0.000,0.943,0.878,0.343,0.622,0.974,0.862,0.974,0.521,0.953,0.862,542,JAK1,JAK1_542
0.854,0.953,0.586,0.586,0.000,0.921,0.674,0.715,4.101,0.977,0.848,0.977,0.178,0.586,0.848,557,JAK1,JAK1_557
0.840,0.960,0.470,0.470,0.000,0.932,0.677,0.681,7.491,0.976,0.890,0.976,0.117,0.470,0.890,57,JAK1,JAK1_57
0.913,0.971,0.809,0.809,0.000,0.939,0.797,0.405,1.665,0.979,0.918,0.979,0.315,0.809,0.918,575,JAK1,JAK1_575
0.851,0.949,0.524,0.524,0.000,0.932,0.757,0.566,7.259,0.958,0.973,0.958,0.131,0.524,0.973,59,JAK1,JAK1_59
0.865,0.953,0.619,0.619,0.000,0.926,0.708,0.724,4.636,0.971,0.907,0.971,0.185,0.619,0.907,6,JAK1,JAK1_6
0.948,0.977,0.947,0.947,0.000,0.948,0.903,0.312,0.690,0.979,0.939,0.979,0.528,0.947,0.939,606,JAK1,JAK1_606
0.932,0.963,0.895,0.895,0.000,0.941,0.880,0.369,1.605,0.965,0.972,0.965,0.288,0.895,0.972,611,JAK1,JAK1_611
0.933,0.971,0.892,0.892,0.000,0.943,0.864,0.396,1.593,0.975,0.951,0.975,0.434,0.892,0.951,629,JAK1,JAK1_629
0.802,0.946,0.328,0.328,0.000,0.921,0.581,0.749,8.518,0.969,0.854,0.969,0.096,0.328,0.854,633,JAK1,JAK1_633
0.933,0.973,0.895,0.895,0.000,0.943,0.849,0.356,0.984,0.977,0.863,0.977,0.394,0.895,0.863,650,JAK1,JAK1_650
0.849,0.955,0.527,0.527,0.000,0.930,0.697,0.654,5.968,0.971,0.897,0.971,0.131,0.527,0.897,654,JAK1,JAK1_654
0.900,0.967,0.762,0.762,0.000,0.935,0.748,0.443,1.785,0.980,0.922,0.980,0.277,0.762,0.922,66,JAK1,JAK1_66
0.899,0.965,0.754,0.754,0.000,0.935,0.763,0.469,2.191,0.976,0.942,0.976,0.219,0.754,0.942,664,JAK1,JAK1_664
0.887,0.961,0.706,0.706,0.000,0.932,0.766,0.602,3.269,0.975,0.912,0.975,0.236,0.706,0.912,67,JAK1,JAK1_67
0.945,0.971,0.945,0.945,0.000,0.946,0.899,0.332,0.658,0.972,0.922,0.972,0.609,0.945,0.922,680,JAK1,JAK1_680
0.880,0.963,0.669,0.669,0.000,0.932,0.735,0.555,3.159,0.978,0.907,0.978,0.213,0.669,0.907,683,JAK1,JAK1_683
0.822,0.951,0.412,0.412,0.000,0.925,0.641,0.883,8.123,0.976,0.911,0.976,0.149,0.412,0.911,686,JAK1,JAK1_686
0.839,0.956,0.476,0.476,0.000,0.930,0.671,0.717,6.237,0.976,0.905,0.976,0.119,0.476,0.905,688,JAK1,JAK1_688
0.854,0.959,0.542,0.542,0.000,0.931,0.715,0.753,5.950,0.979,0.919,0.979,0.199,0.542,0.919,690,JAK1,JAK1_690
0.939,0.969,0.926,0.926,0.000,0.942,0.875,0.375,0.943,0.973,0.937,0.973,0.596,0.926,0.937,709,JAK1,JAK1_709
0.927,0.970,0.872,0.872,0.000,0.940,0.836,0.369,1.069,0.976,0.935,0.976,0.423,0.872,0.935,710,JAK1,JAK1_710
0.946,0.966,0.958,0.958,0.000,0.943,0.902,0.343,0.608,0.968,0.942,0.968,0.661,0.958,0.942,711,JAK1,JAK1_711
0.820,0.949,0.415,0.415,0.000,0.921,0.618,0.900,7.675,0.976,0.900,0.976,0.131,0.415,0.900,750,JAK1,JAK1_750
0.897,0.964,0.758,0.758,0.000,0.932,0.749,0.487,2.137,0.977,0.932,0.977,0.272,0.758,0.932,76,JAK1,JAK1_76
0.890,0.970,0.683,0.683,0.000,0.941,0.803,0.686,5.861,0.981,0.950,0.981,0.195,0.683,0.950,77,JAK1,JAK1_77
0.930,0.973,0.886,0.886,0.000,0.941,0.835,0.357,1.025,0.978,0.931,0.978,0.489,0.886,0.931,828,JAK1,JAK1_828
0.887,0.959,0.711,0.711,0.000,0.931,0.766,0.647,3.688,0.973,0.860,0.973,0.170,0.711,0.860,832,JAK1,JAK1_832
0.934,0.965,0.913,0.913,0.000,0.940,0.851,0.370,0.858,0.969,0.893,0.969,0.514,0.913,0.893,841,JAK1,JAK1_841
0.883,0.959,0.709,0.709,0.000,0.927,0.710,0.554,2.655,0.975,0.915,0.975,0.194,0.709,0.915,868,JAK1,JAK1_868
0.895,0.961,0.745,0.745,0.000,0.932,0.768,0.545,2.583,0.976,0.908,0.976,0.279,0.745,0.908,884,JAK1,JAK1_884
0.939,0.975,0.913,0.913,0.000,0.946,0.876,0.373,1.150,0.980,0.934,0.980,0.578,0.913,0.934,89,JAK1,JAK1_89
0.861,0.955,0.604,0.604,0.000,0.925,0.684,0.692,4.172,0.976,0.841,0.976,0.198,0.604,0.841,893,JAK1,JAK1_893
0.952,0.975,0.969,0.969,0.000,0.948,0.913,0.316,0.501,0.976,0.918,0.976,0.689,0.969,0.918,9,JAK1,JAK1_9
0.923,0.969,0.852,0.852,0.000,0.941,0.841,0.426,1.630,0.976,0.930,0.976,0.368,0.852,0.930,907,JAK1,JAK1_907
0.828,0.950,0.443,0.443,0.000,0.924,0.650,0.925,8.032,0.976,0.903,0.976,0.135,0.443,0.903,910,JAK1,JAK1_910
0.950,0.974,0.961,0.961,0.000,0.947,0.926,0.357,0.898,0.976,0.936,0.976,0.653,0.961,0.936,928,JAK1,JAK1_928
0.863,0.954,0.598,0.598,0.000,0.929,0.732,0.843,5.551,0.976,0.872,0.976,0.184,0.598,0.872,933,JAK1,JAK1_933
0.881,0.951,0.681,0.681,0.000,0.931,0.765,0.683,4.254,0.965,0.892,0.965,0.199,0.681,0.892,934,JAK1,JAK1_934
0.920,0.967,0.848,0.848,0.000,0.938,0.812,0.436,1.612,0.975,0.868,0.975,0.505,0.848,0.868,968,JAK1,JAK1_968
0.840,0.948,0.485,0.485,0.000,0.929,0.731,0.649,6.740,0.961,0.899,0.961,0.112,0.485,0.899,994,JAK1,JAK1_994
0.733,0.763,0.438,0.438,0.000,0.807,0.589,2.617,11.774,0.774,0.860,0.774,0.170,0.438,0.860,112,KDM1A,KDM1A_112
0.807,0.787,0.792,0.792,0.000,0.811,0.637,2.131,5.178,0.787,0.881,0.787,0.191,0.792,0.881,12,KDM1A,KDM1A_12
0.823,0.777,0.841,0.841,0.000,0.818,0.835,2.378,4.875,0.776,0.874,0.776,0.440,0.841,0.874,137,KDM1A,KDM1A_137
0.780,0.773,0.689,0.689,0.000,0.803,0.720,2.544,7.967,0.776,0.895,0.776,0.279,0.689,0.895,148,KDM1A,KDM1A_148
0.785,0.781,0.700,0.700,0.000,0.807,0.576,2.175,6.559,0.784,0.795,0.784,0.182,0.700,0.795,15,KDM1A,KDM1A_15
0.813,0.805,0.820,0.820,0.000,0.811,0.733,1.939,5.159,0.805,0.907,0.805,0.275,0.820,0.907,16,KDM1A,KDM1A_16
0.797,0.782,0.753,0.753,0.000,0.808,0.653,2.173,5.962,0.783,0.932,0.783,0.170,0.753,0.932,17,KDM1A,KDM1A_17
0.782,0.790,0.648,0.648,0.000,0.815,0.627,2.353,8.387,0.794,0.861,0.794,0.185,0.648,0.861,179,KDM1A,KDM1A_179
0.787,0.794,0.672,0.672,0.000,0.816,0.622,2.103,7.972,0.798,0.905,0.798,0.176,0.672,0.905,18,KDM1A,KDM1A_18
0.767,0.779,0.601,0.601,0.000,0.808,0.593,2.402,9.375,0.785,0.855,0.785,0.183,0.601,0.855,181,KDM1A,KDM1A_181
0.843,0.791,0.927,0.927,0.000,0.822,0.825,1.851,3.463,0.787,0.851,0.787,0.344,0.927,0.851,184,KDM1A,KDM1A_184
0.779,0.779,0.666,0.666,0.000,0.807,0.613,2.322,8.072,0.783,0.889,0.783,0.192,0.666,0.889,186,KDM1A,KDM1A_186
0.794,0.786,0.737,0.737,0.000,0.808,0.633,2.064,5.678,0.788,0.910,0.788,0.187,0.737,0.910,189,KDM1A,KDM1A_189
0.799,0.788,0.743,0.743,0.000,0.812,0.672,2.127,6.680,0.790,0.920,0.790,0.227,0.743,0.920,193,KDM1A,KDM1A_193
0.792,0.785,0.702,0.702,0.000,0.815,0.695,2.175,7.779,0.787,0.945,0.787,0.221,0.702,0.945,195,KDM1A,KDM1A_195
0.817,0.774,0.823,0.823,0.000,0.815,0.805,2.176,5.692,0.773,0.869,0.773,0.438,0.823,0.869,196,KDM1A,KDM1A_196
0.811,0.780,0.804,0.804,0.000,0.813,0.671,2.090,6.028,0.779,0.864,0.779,0.264,0.804,0.864,2,KDM1A,KDM1A_2
0.819,0.786,0.820,0.820,0.000,0.819,0.727,2.069,5.051,0.786,0.939,0.786,0.213,0.820,0.939,209,KDM1A,KDM1A_209
0.808,0.779,0.783,0.783,0.000,0.814,0.739,2.158,6.157,0.780,0.930,0.780,0.347,0.783,0.930,21,KDM1A,KDM1A_21
0.802,0.791,0.764,0.764,0.000,0.812,0.640,2.060,5.878,0.792,0.902,0.792,0.203,0.764,0.902,217,KDM1A,KDM1A_217
0.788,0.771,0.723,0.723,0.000,0.805,0.620,2.290,6.440,0.773,0.921,0.773,0.186,0.723,0.921,24,KDM1A,KDM1A_24
0.811,0.788,0.807,0.807,0.000,0.812,0.731,2.003,5.097,0.788,0.887,0.788,0.308,0.807,0.887,246,KDM1A,KDM1A_246
0.779,0.779,0.661,0.661,0.000,0.809,0.567,2.305,7.207,0.783,0.911,0.783,0.165,0.661,0.911,250,KDM1A,KDM1A_250
0.796,0.779,0.734,0.734,0.000,0.812,0.672,2.138,6.152,0.781,0.882,0.781,0.211,0.734,0.882,253,KDM1A,KDM1A_253
0.835,0.785,0.905,0.905,0.000,0.818,0.812,1.886,3.691,0.781,0.857,0.781,0.332,0.905,0.857,26,KDM1A,KDM1A_26
0.815,0.781,0.813,0.813,0.000,0.815,0.756,2.193,5.460,0.781,0.895,0.781,0.375,0.813,0.895,267,KDM1A,KDM1A_267
0.773,0.786,0.630,0.630,0.000,0.809,0.704,2.443,8.678,0.789,0.933,0.789,0.179,0.630,0.933,275,KDM1A,KDM1A_275
0.812,0.794,0.805,0.805,0.000,0.813,0.700,1.969,5.275,0.794,0.893,0.794,0.243,0.805,0.893,294,KDM1A,KDM1A_294
0.829,0.792,0.893,0.893,0.000,0.813,0.786,2.075,4.219,0.789,0.896,0.789,0.345,0.893,0.896,299,KDM1A,KDM1A_299
0.788,0.779,0.683,0.683,0.000,0.815,0.684,2.329,7.743,0.782,0.883,0.782,0.219,0.683,0.883,3,KDM1A,KDM1A_3
0.848,0.792,0.960,0.960,0.000,0.819,0.891,2.026,2.971,0.788,0.963,0.788,0.502,0.960,0.963,315,KDM1A,KDM1A_315
0.780,0.769,0.644,0.644,0.000,0.814,0.587,2.424,7.623,0.774,0.831,0.774,0.179,0.644,0.831,320,KDM1A,KDM1A_320
0.811,0.784,0.797,0.797,0.000,0.814,0.758,2.127,6.430,0.784,0.948,0.784,0.364,0.797,0.948,33,KDM1A,KDM1A_33
0.828,0.791,0.886,0.886,0.000,0.814,0.738,1.967,4.600,0.789,0.898,0.789,0.356,0.886,0.898,347,KDM1A,KDM1A_347
0.812,0.781,0.796,0.796,0.000,0.816,0.648,2.199,6.229,0.781,0.851,0.781,0.203,0.796,0.851,35,KDM1A,KDM1A_35
0.827,0.794,0.882,0.882,0.000,0.814,0.852,1.951,3.500,0.793,0.933,0.793,0.513,0.882,0.933,367,KDM1A,KDM1A_367
0.791,0.773,0.738,0.738,0.000,0.805,0.657,2.351,7.123,0.774,0.807,0.774,0.260,0.738,0.807,373,KDM1A,KDM1A_373
0.830,0.781,0.874,0.874,0.000,0.819,0.869,2.302,4.007,0.780,0.940,0.780,0.494,0.874,0.940,375,KDM1A,KDM1A_375
0.814,0.788,0.817,0.817,0.000,0.813,0.701,2.077,5.460,0.787,0.891,0.787,0.330,0.817,0.891,379,KDM1A,KDM1A_379
0.788,0.792,0.659,0.659,0.000,0.821,0.650,2.181,7.856,0.794,0.946,0.794,0.152,0.659,0.946,38,KDM1A,KDM1A_38
0.844,0.791,0.926,0.926,0.000,0.823,0.862,1.900,3.190,0.786,0.933,0.786,0.489,0.926,0.933,386,KDM1A,KDM1A_386
0.803,0.773,0.746,0.746,0.000,0.817,0.785,2.416,8.193,0.774,0.906,0.774,0.383,0.746,0.906,396,KDM1A,KDM1A_396
0.794,0.777,0.739,0.739,0.000,0.808,0.654,2.137,6.049,0.779,0.810,0.779,0.236,0.739,0.810,404,KDM1A,KDM1A_404
0.830,0.788,0.886,0.886,0.000,0.816,0.793,1.969,4.237,0.787,0.982,0.787,0.385,0.886,0.982,415,KDM1A,KDM1A_415
0.801,0.777,0.761,0.761,0.000,0.811,0.667,2.098,5.716,0.778,0.865,0.778,0.210,0.761,0.865,42,KDM1A,KDM1A_42
0.783,0.775,0.666,0.666,0.000,0.812,0.676,2.563,8.809,0.779,0.937,0.779,0.222,0.666,0.937,436,KDM1A,KDM1A_436
0.810,0.785,0.810,0.810,0.000,0.810,0.683,2.142,5.752,0.785,0.826,0.785,0.272,0.810,0.826,449,KDM1A,KDM1A_449
0.823,0.795,0.858,0.858,0.000,0.814,0.762,2.012,4.297,0.793,0.913,0.793,0.334,0.858,0.913,45,KDM1A,KDM1A_45
0.791,0.782,0.714,0.714,0.000,0.810,0.644,2.195,6.563,0.785,0.841,0.785,0.180,0.714,0.841,451,KDM1A,KDM1A_451
0.795,0.780,0.739,0.739,0.000,0.809,0.640,2.126,6.407,0.782,0.923,0.782,0.183,0.739,0.923,49,KDM1A,KDM1A_49
0.797,0.785,0.747,0.747,0.000,0.809,0.620,2.037,5.893,0.787,0.816,0.787,0.222,0.747,0.816,497,KDM1A,KDM1A_497
0.806,0.783,0.802,0.802,0.000,0.807,0.654,2.304,6.391,0.783,0.855,0.783,0.243,0.802,0.855,52,KDM1A,KDM1A_52
0.791,0.781,0.717,0.717,0.000,0.810,0.596,2.151,6.452,0.783,0.856,0.783,0.166,0.717,0.856,529,KDM1A,KDM1A_529
0.797,0.777,0.753,0.753,0.000,0.809,0.683,2.264,7.538,0.778,0.923,0.778,0.387,0.753,0.923,534,KDM1A,KDM1A_534
0.788,0.773,0.713,0.713,0.000,0.806,0.616,2.267,6.742,0.775,0.827,0.775,0.206,0.713,0.827,55,KDM1A,KDM1A_55
0.816,0.785,0.847,0.847,0.000,0.809,0.684,2.022,5.028,0.783,0.855,0.783,0.277,0.847,0.855,554,KDM1A,KDM1A_554
0.798,0.772,0.744,0.744,0.000,0.812,0.673,2.167,6.679,0.773,0.882,0.773,0.231,0.744,0.882,559,KDM1A,KDM1A_559
0.790,0.786,0.708,0.708,0.000,0.811,0.636,2.088,6.325,0.788,0.912,0.788,0.188,0.708,0.912,588,KDM1A,KDM1A_588
0.792,0.774,0.696,0.696,0.000,0.816,0.666,2.620,7.078,0.777,0.829,0.777,0.182,0.696,0.829,589,KDM1A,KDM1A_589
0.817,0.774,0.815,0.815,0.000,0.818,0.816,2.253,5.746,0.773,0.859,0.773,0.429,0.815,0.859,59,KDM1A,KDM1A_59
0.797,0.785,0.735,0.735,0.000,0.812,0.676,2.104,6.583,0.787,0.825,0.787,0.202,0.735,0.825,598,KDM1A,KDM1A_598
0.831,0.786,0.897,0.897,0.000,0.814,0.694,1.967,4.742,0.782,0.894,0.782,0.373,0.897,0.894,6,KDM1A,KDM1A_6
0.824,0.786,0.843,0.843,0.000,0.819,0.755,2.056,5.624,0.785,0.907,0.785,0.381,0.843,0.907,611,KDM1A,KDM1A_611
0.800,0.777,0.769,0.769,0.000,0.808,0.768,2.170,6.380,0.778,0.849,0.778,0.444,0.769,0.849,62,KDM1A,KDM1A_62
0.696,0.770,0.273,0.273,0.000,0.802,0.543,2.803,17.962,0.783,0.937,0.783,0.157,0.273,0.937,63,KDM1A,KDM1A_63
0.828,0.785,0.882,0.882,0.000,0.814,0.722,1.991,4.040,0.782,0.897,0.782,0.232,0.882,0.897,652,KDM1A,KDM1A_652
0.825,0.785,0.863,0.863,0.000,0.815,0.836,2.132,4.762,0.783,0.871,0.783,0.456,0.863,0.871,653,KDM1A,KDM1A_653
0.776,0.766,0.643,0.643,0.000,0.809,0.612,2.456,8.647,0.771,0.851,0.771,0.175,0.643,0.851,688,KDM1A,KDM1A_688
0.831,0.785,0.907,0.907,0.000,0.812,0.756,2.144,4.726,0.781,0.875,0.781,0.395,0.907,0.875,7,KDM1A,KDM1A_7
0.783,0.783,0.695,0.695,0.000,0.805,0.596,2.336,7.348,0.786,0.826,0.786,0.199,0.695,0.826,702,KDM1A,KDM1A_702
0.804,0.780,0.756,0.756,0.000,0.816,0.754,2.264,6.692,0.781,0.916,0.781,0.323,0.756,0.916,714,KDM1A,KDM1A_714
0.852,0.798,0.985,0.985,0.000,0.819,0.870,1.803,2.136,0.792,0.975,0.792,0.630,0.985,0.975,73,KDM1A,KDM1A_73
0.839,0.791,0.910,0.910,0.000,0.821,0.786,2.010,4.963,0.787,0.928,0.787,0.439,0.910,0.928,730,KDM1A,KDM1A_730
0.841,0.782,0.927,0.927,0.000,0.819,0.822,2.089,4.560,0.777,0.935,0.777,0.514,0.927,0.935,74,KDM1A,KDM1A_74
0.814,0.784,0.809,0.809,0.000,0.816,0.748,2.102,5.318,0.783,0.855,0.783,0.276,0.809,0.855,754,KDM1A,KDM1A_754
0.797,0.783,0.735,0.735,0.000,0.812,0.709,2.241,7.046,0.784,0.950,0.784,0.248,0.735,0.950,756,KDM1A,KDM1A_756
0.765,0.769,0.603,0.603,0.000,0.806,0.586,2.456,9.058,0.776,0.799,0.776,0.180,0.603,0.799,8,KDM1A,KDM1A_8
0.806,0.790,0.786,0.786,0.000,0.811,0.694,1.993,5.328,0.791,0.898,0.791,0.247,0.786,0.898,80,KDM1A,KDM1A_80
0.780,0.776,0.671,0.671,0.000,0.808,0.698,2.441,8.150,0.780,0.930,0.780,0.276,0.671,0.930,811,KDM1A,KDM1A_811
0.814,0.783,0.811,0.811,0.000,0.814,0.803,2.239,5.337,0.783,0.872,0.783,0.434,0.811,0.872,847,KDM1A,KDM1A_847
0.829,0.777,0.875,0.875,0.000,0.818,0.849,2.277,4.034,0.774,0.902,0.774,0.487,0.875,0.902,850,KDM1A,KDM1A_850
0.787,0.786,0.693,0.693,0.000,0.810,0.631,2.126,6.323,0.789,0.888,0.789,0.164,0.693,0.888,851,KDM1A,KDM1A_851
0.849,0.787,0.954,0.954,0.000,0.822,0.881,1.932,3.185,0.782,0.941,0.782,0.539,0.954,0.941,852,KDM1A,KDM1A_852
0.840,0.784,0.910,0.910,0.000,0.822,0.816,2.024,3.799,0.781,0.948,0.781,0.327,0.910,0.948,853,KDM1A,KDM1A_853
0.819,0.776,0.829,0.829,0.000,0.817,0.705,2.090,5.062,0.776,0.947,0.776,0.174,0.829,0.947,855,KDM1A,KDM1A_855
0.838,0.781,0.900,0.900,0.000,0.822,0.903,2.157,3.375,0.780,0.974,0.780,0.516,0.900,0.974,856,KDM1A,KDM1A_856
0.821,0.782,0.837,0.837,0.000,0.817,0.773,2.109,5.303,0.781,0.926,0.781,0.279,0.837,0.926,870,KDM1A,KDM1A_870
0.822,0.788,0.852,0.852,0.000,0.815,0.728,2.335,6.159,0.787,0.889,0.787,0.356,0.852,0.889,871,KDM1A,KDM1A_871
0.805,0.785,0.782,0.782,0.000,0.811,0.670,2.031,5.932,0.785,0.890,0.785,0.235,0.782,0.890,873,KDM1A,KDM1A_873
0.803,0.776,0.773,0.773,0.000,0.810,0.656,2.142,6.079,0.777,0.923,0.777,0.191,0.773,0.923,875,KDM1A,KDM1A_875
0.850,0.799,0.967,0.967,0.000,0.821,0.916,1.802,2.288,0.795,0.965,0.795,0.594,0.967,0.965,876,KDM1A,KDM1A_876
0.835,0.785,0.884,0.884,0.000,0.823,0.825,2.111,4.498,0.782,0.881,0.782,0.361,0.884,0.881,9,KDM1A,KDM1A_9
0.848,0.792,0.956,0.956,0.000,0.821,0.876,1.997,3.856,0.787,0.909,0.787,0.456,0.956,0.909,911,KDM1A,KDM1A_911
0.805,0.789,0.780,0.780,0.000,0.811,0.613,2.071,5.799,0.790,0.878,0.790,0.217,0.780,0.878,913,KDM1A,KDM1A_913
0.805,0.773,0.754,0.754,0.000,0.818,0.790,2.318,5.988,0.774,0.957,0.774,0.318,0.754,0.957,951,KDM1A,KDM1A_951
0.771,0.779,0.600,0.600,0.000,0.814,0.578,2.251,8.766,0.784,0.936,0.784,0.178,0.600,0.936,96,KDM1A,KDM1A_96
0.692,0.769,0.262,0.262,0.000,0.800,0.527,2.869,17.256,0.784,0.917,0.784,0.164,0.262,0.917,963,KDM1A,KDM1A_963
0.790,0.786,0.721,0.721,0.000,0.807,0.545,2.237,9.327,0.788,0.920,0.788,0.249,0.721,0.920,970,KDM1A,KDM1A_970
0.774,0.785,0.621,0.621,0.000,0.812,0.727,2.304,8.954,0.789,0.950,0.789,0.294,0.621,0.950,988,KDM1A,KDM1A_988
0.847,0.785,0.938,0.938,0.000,0.824,0.827,1.938,3.189,0.782,0.941,0.782,0.373,0.938,0.941,992,KDM1A,KDM1A_992
0.821,0.903,0.653,0.653,0.000,0.862,0.635,0.854,4.179,0.932,0.828,0.932,0.195,0.653,0.828,0,NR4A1,NR4A1_0
0.861,0.920,0.828,0.828,0.000,0.869,0.747,0.657,1.958,0.931,0.746,0.931,0.329,0.828,0.746,1,NR4A1,NR4A1_1
0.732,0.865,0.328,0.328,0.000,0.833,0.458,1.325,7.912,0.930,0.713,0.930,0.110,0.328,0.713,11,NR4A1,NR4A1_11
0.844,0.917,0.740,0.740,0.000,0.870,0.653,0.698,3.193,0.935,0.790,0.935,0.220,0.740,0.790,113,NR4A1,NR4A1_113
0.807,0.894,0.621,0.621,0.000,0.853,0.631,0.846,3.467,0.929,0.758,0.929,0.176,0.621,0.758,12,NR4A1,NR4A1_12
0.777,0.891,0.467,0.467,0.000,0.855,0.486,1.124,7.161,0.928,0.795,0.928,0.104,0.467,0.795,13,NR4A1,NR4A1_13
0.850,0.906,0.783,0.783,0.000,0.867,0.668,0.694,2.626,0.921,0.775,0.921,0.221,0.783,0.775,14,NR4A1,NR4A1_14
0.781,0.896,0.442,0.442,0.000,0.866,0.526,1.241,8.579,0.928,0.849,0.928,0.116,0.442,0.849,157,NR4A1,NR4A1_157
0.895,0.928,0.897,0.897,0.000,0.894,0.779,0.477,1.300,0.931,0.916,0.931,0.385,0.897,0.916,159,NR4A1,NR4A1_159
0.737,0.875,0.299,0.299,0.000,0.846,0.460,1.751,12.848,0.928,0.822,0.928,0.099,0.299,0.822,17,NR4A1,NR4A1_17
0.735,0.867,0.324,0.324,0.000,0.837,0.435,1.298,8.823,0.931,0.771,0.931,0.113,0.324,0.771,192,NR4A1,NR4A1_192
0.737,0.881,0.269,0.269,0.000,0.855,0.387,1.273,8.711,0.930,0.861,0.930,0.080,0.269,0.861,194,NR4A1,NR4A1_194
0.742,0.861,0.384,0.384,0.000,0.831,0.517,1.216,5.907,0.924,0.709,0.924,0.111,0.384,0.709,2,NR4A1,NR4A1_2
0.843,0.891,0.796,0.796,0.000,0.855,0.729,0.664,1.793,0.900,0.778,0.900,0.314,0.796,0.778,207,NR4A1,NR4A1_207
0.818,0.900,0.654,0.654,0.000,0.858,0.593,0.851,3.894,0.928,0.771,0.928,0.171,0.654,0.771,213,NR4A1,NR4A1_213
0.745,0.884,0.341,0.341,0.000,0.846,0.450,1.290,8.757,0.932,0.816,0.932,0.105,0.341,0.816,216,NR4A1,NR4A1_216
0.766,0.897,0.399,0.399,0.000,0.858,0.501,1.136,8.044,0.938,0.833,0.938,0.127,0.399,0.833,219,NR4A1,NR4A1_219
0.763,0.877,0.431,0.431,0.000,0.846,0.438,1.302,8.086,0.921,0.780,0.921,0.098,0.431,0.780,225,NR4A1,NR4A1_225
0.730,0.870,0.309,0.309,0.000,0.836,0.424,1.776,11.464,0.927,0.735,0.927,0.105,0.309,0.735,226,NR4A1,NR4A1_226
0.719,0.852,0.253,0.253,0.000,0.836,0.384,1.279,8.732,0.919,0.781,0.919,0.086,0.253,0.781,231,NR4A1,NR4A1_231
0.752,0.877,0.383,0.383,0.000,0.845,0.507,1.465,8.448,0.929,0.718,0.929,0.140,0.383,0.718,238,NR4A1,NR4A1_238
0.759,0.868,0.425,0.425,0.000,0.842,0.550,1.266,6.683,0.919,0.749,0.919,0.122,0.425,0.749,239,NR4A1,NR4A1_239
0.717,0.848,0.303,0.303,0.000,0.821,0.393,1.453,8.054,0.919,0.657,0.919,0.107,0.303,0.657,27,NR4A1,NR4A1_27
0.803,0.911,0.499,0.499,0.000,0.879,0.591,0.795,5.666,0.934,0.908,0.934,0.142,0.499,0.908,277,NR4A1,NR4A1_277
0.795,0.903,0.494,0.494,0.000,0.871,0.599,0.990,7.088,0.930,0.862,0.930,0.149,0.494,0.862,278,NR4A1,NR4A1_278
0.762,0.908,0.342,0.342,0.000,0.867,0.520,0.927,6.804,0.942,0.874,0.942,0.091,0.342,0.874,279,NR4A1,NR4A1_279
0.823,0.883,0.723,0.723,0.000,0.847,0.705,0.878,2.859,0.902,0.749,0.902,0.298,0.723,0.749,29,NR4A1,NR4A1_29
0.701,0.851,0.204,0.204,0.000,0.825,0.298,1.500,9.377,0.928,0.687,0.928,0.077,0.204,0.687,294,NR4A1,NR4A1_294
0.718,0.867,0.273,0.273,0.000,0.830,0.409,1.969,13.711,0.937,0.760,0.937,0.102,0.273,0.760,3,NR4A1,NR4A1_3
0.807,0.902,0.593,0.593,0.000,0.861,0.604,0.894,4.810,0.935,0.850,0.935,0.264,0.593,0.850,306,NR4A1,NR4A1_306
0.728,0.863,0.306,0.306,0.000,0.833,0.339,1.192,8.245,0.922,0.723,0.922,0.083,0.306,0.723,32,NR4A1,NR4A1_32
0.741,0.870,0.377,0.377,0.000,0.833,0.469,1.181,6.685,0.931,0.675,0.931,0.096,0.377,0.675,323,NR4A1,NR4A1_323
0.771,0.874,0.487,0.487,0.000,0.842,0.525,0.866,5.026,0.921,0.682,0.921,0.110,0.487,0.682,327,NR4A1,NR4A1_327
0.726,0.877,0.256,0.256,0.000,0.844,0.400,1.122,7.143,0.936,0.775,0.936,0.086,0.256,0.775,33,NR4A1,NR4A1_33
0.851,0.912,0.777,0.777,0.000,0.869,0.655,0.672,2.900,0.926,0.837,0.926,0.280,0.777,0.837,330,NR4A1,NR4A1_330
