ligand_number,enumeration,conformer_number,name,score,smiles,lowest_conformer
13,0,4,JAK1_826,-7.089,O=C(Nc1nc2ccccc2s1)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,False
14,0,0,JAK1_629,-6.921,Cc1nn(C)cc1N[S+](=O)([O-])c1ccc(Br)cc1,True
14,0,1,JAK1_629,-6.81,Cc1nn(C)cc1N[S+](=O)([O-])c1ccc(Br)cc1,False
14,0,2,JAK1_629,-6.782,Cc1nn(C)cc1N[S+](=O)([O-])c1ccc(Br)cc1,False
14,0,3,JAK1_629,-6.733,Cc1nn(C)cc1N[S+](=O)([O-])c1ccc(Br)cc1,False
14,0,4,JAK1_629,-6.608,Cc1nn(C)cc1N[S+](=O)([O-])c1ccc(Br)cc1,False
15,0,0,JAK1_8,-8.056,CCCCNc1ncc(-c2ccccn2)c(NC2CCNCC2)n1,True
15,0,1,JAK1_8,-7.805,CCCCNc1ncc(-c2ccccn2)c(NC2CCNCC2)n1,False
15,0,2,JAK1_8,-7.709,CCCCNc1ncc(-c2ccccn2)c(NC2CCNCC2)n1,False
15,0,3,JAK1_8,-7.706,CCCCNc1ncc(-c2ccccn2)c(NC2CCNCC2)n1,False
15,0,4,JAK1_8,-7.467,CCCCNc1ncc(-c2ccccn2)c(NC2CCNCC2)n1,False
16,0,0,JAK1_995,-7.529,COc1ccc2c(n1)CCN(C(=O)C1CC(CC(=O)O)C1)C2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,True
16,0,1,JAK1_995,-5.746,COc1ccc2c(n1)CCN(C(=O)C1CC(CC(=O)O)C1)C2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,False
16,0,2,JAK1_995,-5.745,COc1ccc2c(n1)CCN(C(=O)C1CC(CC(=O)O)C1)C2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,False
16,0,3,JAK1_995,-5.606,COc1ccc2c(n1)CCN(C(=O)C1CC(CC(=O)O)C1)C2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,False
16,0,4,JAK1_995,-5.595,COc1ccc2c(n1)CCN(C(=O)C1CC(CC(=O)O)C1)C2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,False
17,0,0,JAK1_683,-7.775,NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CSCN1C(=O)C(N)Cc1ccc(O)cc1,True
17,0,1,JAK1_683,-7.668,NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CSCN1C(=O)C(N)Cc1ccc(O)cc1,False
17,0,2,JAK1_683,-7.615,NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CSCN1C(=O)C(N)Cc1ccc(O)cc1,False
17,0,3,JAK1_683,-7.444,NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CSCN1C(=O)C(N)Cc1ccc(O)cc1,False
17,0,4,JAK1_683,-7.434,NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CSCN1C(=O)C(N)Cc1ccc(O)cc1,False
18,0,0,JAK1_814,-9.332,CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C5CC5)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,True
18,0,1,JAK1_814,-9.025,CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C5CC5)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,False
18,0,2,JAK1_814,-8.975,CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C5CC5)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,False
18,0,3,JAK1_814,-8.796,CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C5CC5)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,False
18,0,4,JAK1_814,-8.741,CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C5CC5)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,False
19,0,0,JAK1_551,-8.03,CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(OC(F)F)cc1)C(=O)O,True
19,0,1,JAK1_551,-7.944,CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(OC(F)F)cc1)C(=O)O,False
19,0,2,JAK1_551,-7.937,CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(OC(F)F)cc1)C(=O)O,False
19,0,3,JAK1_551,-7.79,CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(OC(F)F)cc1)C(=O)O,False
19,0,4,JAK1_551,-7.561,CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(OC(F)F)cc1)C(=O)O,False
20,0,0,JAK1_153,-8.962,COc1cc(N2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2NS(C)(=O)=O)n1,True
20,0,1,JAK1_153,-8.727,COc1cc(N2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2NS(C)(=O)=O)n1,False
20,0,2,JAK1_153,-8.534,COc1cc(N2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2NS(C)(=O)=O)n1,False
20,0,3,JAK1_153,-8.331,COc1cc(N2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2NS(C)(=O)=O)n1,False
20,0,4,JAK1_153,-8.16,COc1cc(N2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccccc2NS(C)(=O)=O)n1,False
21,0,0,JAK1_811,-7.17,CC1CCN(C[C@H](C)Oc2ccc(Cl)cc2)CC1,True
21,0,1,JAK1_811,-7.05,CC1CCN(C[C@H](C)Oc2ccc(Cl)cc2)CC1,False
21,0,2,JAK1_811,-6.99,CC1CCN(C[C@H](C)Oc2ccc(Cl)cc2)CC1,False
21,0,3,JAK1_811,-6.86,CC1CCN(C[C@H](C)Oc2ccc(Cl)cc2)CC1,False
21,0,4,JAK1_811,-6.703,CC1CCN(C[C@H](C)Oc2ccc(Cl)cc2)CC1,False
22,0,0,JAK1_206,-10.129,O=CNc1nc(C(CCN2CCC(c3ccccc3)CC2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cs1,True
22,0,1,JAK1_206,-9.959,O=CNc1nc(C(CCN2CCC(c3ccccc3)CC2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cs1,False
22,0,2,JAK1_206,-9.88,O=CNc1nc(C(CCN2CCC(c3ccccc3)CC2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cs1,False
22,0,3,JAK1_206,-9.733,O=CNc1nc(C(CCN2CCC(c3ccccc3)CC2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cs1,False
22,0,4,JAK1_206,-9.724,O=CNc1nc(C(CCN2CCC(c3ccccc3)CC2)C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cs1,False
23,0,0,JAK1_739,-9.062,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6C(=O)c5ccccc5C#N)cccn4n3)cn2)CC1,True
23,0,1,JAK1_739,-8.557,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6C(=O)c5ccccc5C#N)cccn4n3)cn2)CC1,False
23,0,2,JAK1_739,-8.497,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6C(=O)c5ccccc5C#N)cccn4n3)cn2)CC1,False
23,0,3,JAK1_739,-7.753,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6C(=O)c5ccccc5C#N)cccn4n3)cn2)CC1,False
23,0,4,JAK1_739,-7.067,CN1CCN(C(=O)Cn2cc(Nc3nc4c(N5CC6CCC(C5)N6C(=O)c5ccccc5C#N)cccn4n3)cn2)CC1,False
24,0,0,JAK1_277,-10.653,O=C(Nc1ccccc1-c1cn2c(CN3CC[C@@H](O)C3)csc2n1)c1ccc2ccccc2c1,True
24,0,1,JAK1_277,-10.399,O=C(Nc1ccccc1-c1cn2c(CN3CC[C@@H](O)C3)csc2n1)c1ccc2ccccc2c1,False
24,0,2,JAK1_277,-10.273,O=C(Nc1ccccc1-c1cn2c(CN3CC[C@@H](O)C3)csc2n1)c1ccc2ccccc2c1,False
24,0,3,JAK1_277,-10.167,O=C(Nc1ccccc1-c1cn2c(CN3CC[C@@H](O)C3)csc2n1)c1ccc2ccccc2c1,False
24,0,4,JAK1_277,-9.961,O=C(Nc1ccccc1-c1cn2c(CN3CC[C@@H](O)C3)csc2n1)c1ccc2ccccc2c1,False
25,0,0,JAK1_390,-7.401,CN(Cc1ccc(-c2ccc(CN(C)C3CCCCC3)cc2)cc1)C1CCCCC1,True
25,0,1,JAK1_390,-6.877,CN(Cc1ccc(-c2ccc(CN(C)C3CCCCC3)cc2)cc1)C1CCCCC1,False
25,0,2,JAK1_390,-6.754,CN(Cc1ccc(-c2ccc(CN(C)C3CCCCC3)cc2)cc1)C1CCCCC1,False
25,0,3,JAK1_390,-6.667,CN(Cc1ccc(-c2ccc(CN(C)C3CCCCC3)cc2)cc1)C1CCCCC1,False
25,0,4,JAK1_390,-6.663,CN(Cc1ccc(-c2ccc(CN(C)C3CCCCC3)cc2)cc1)C1CCCCC1,False
26,0,0,JAK1_359,-7.218,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,True
26,0,1,JAK1_359,-6.971,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,False
26,0,2,JAK1_359,-6.967,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,False
26,0,3,JAK1_359,-6.73,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,False
26,0,4,JAK1_359,-6.684,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2sc(Cl)c(Cl)c2[nH]1,False
27,0,0,JAK1_760,-8.742,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccs1,True
27,0,1,JAK1_760,-8.283,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccs1,False
27,0,2,JAK1_760,-8.179,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccs1,False
27,0,3,JAK1_760,-8.095,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccs1,False
